Customer_ID,Age,Gender,Country,Visit_Date,Seating_Region,Ticket_Price,Num_Tickets,Merchandise_Spend,Drink_Spend,Repeat_Visit,Satisfaction_Score,Recommendation_Likelihood,Ticket_Revenue,Total_Revenue,Spend_Per_Ticket,Ancillary_Ratio,Sat_x_Rec,Spend_x_Tickets,Visit_Month,Visit_DayOfWeek,Visit_Quarter,Age_Group
CUST_0310,41,Female,France,2025-05-04,High Economy,100,2,55.26,29.42,1,8.5,8,200,284.68,142.34,0.29745679359280597,68.0,284.68,5,6,2,36-45
CUST_0311,50,Female,Japan,2025-05-26,Premium,150,3,53.42,9.9,1,6.7,9,450,513.32,171.10666666666668,0.12335385334684017,60.300000000000004,513.32,5,0,2,46-55
CUST_0312,41,Male,UK,2025-06-17,Economy,60,4,92.48,2.22,0,9.0,7,240,334.70000000000005,83.67500000000001,0.28293994622049595,63.0,334.70000000000005,6,1,2,36-45
CUST_0313,69,Male,Sweden,2025-05-03,High Economy,100,1,137.72,16.57,0,7.2,7,100,254.29,254.29,0.606748200873019,50.4,254.29,5,5,2,65+
CUST_0314,28,Female,USA,2025-07-13,Economy,60,2,166.66,19.26,0,6.3,9,120,305.91999999999996,152.95999999999998,0.6077405857740587,56.699999999999996,305.91999999999996,7,6,3,26-35
CUST_0315,66,Other,Japan,2025-08-02,Economy,60,4,91.49,7.59,0,8.1,5,240,339.08,84.77,0.29220243010499,40.5,339.08,8,5,3,65+
CUST_0316,25,Female,Japan,2025-08-30,VIP,200,4,58.24,5.4,0,5.1,9,800,863.64,215.91,0.07368811078690195,45.9,863.64,8,5,3,18-25
CUST_0317,53,Female,France,2025-04-23,VIP,200,4,58.8,30.6,1,10.0,9,800,889.4,222.35,0.10051720260850013,90.0,889.4,4,2,2,46-55
CUST_0318,55,Other,Germany,2025-08-30,High Economy,100,3,107.25,22.08,0,9.2,6,300,429.33,143.10999999999999,0.3012368108448047,55.199999999999996,429.3299999999999,8,5,3,46-55
CUST_0319,57,Female,Sweden,2025-04-23,Premium,150,1,24.53,10.22,0,8.5,8,150,184.75,184.75,0.1880920162381597,68.0,184.75,4,2,2,56-65
CUST_0320,37,Male,France,2025-04-21,Premium,150,4,29.76,4.95,0,5.6,10,600,634.71,158.6775,0.05468639221061587,56.0,634.71,4,0,2,36-45
CUST_0321,52,Other,UK,2025-07-07,Economy,60,1,9.57,24.97,0,6.9,9,60,94.53999999999999,94.53999999999999,0.36534800084620267,62.1,94.53999999999999,7,0,3,46-55
CUST_0322,65,Male,UK,2025-03-07,High Economy,100,3,112.93,13.04,0,8.1,9,300,425.97,141.99,0.2957250510599338,72.89999999999999,425.97,3,4,1,56-65
CUST_0323,42,Female,UK,2025-04-27,Economy,60,4,149.2,6.92,0,7.6,10,240,396.12,99.03,0.3941229930324144,76.0,396.12,4,6,2,36-45
CUST_0324,52,Male,UK,2025-07-30,High Economy,100,3,92.04,23.38,0,5.5,10,300,415.42,138.47333333333333,0.2778392951711521,55.0,415.41999999999996,7,2,3,46-55
CUST_0325,42,Male,Germany,2025-05-08,High Economy,100,3,11.61,13.95,1,6.0,8,300,325.56,108.52,0.07851087357169186,48.0,325.56,5,3,2,36-45
CUST_0326,46,Male,Sweden,2025-06-03,VIP,200,1,81.08,19.99,0,7.6,7,200,301.07,301.07,0.33570266051084463,53.199999999999996,301.07,6,1,2,46-55
CUST_0327,35,Female,Australia,2025-02-14,Premium,150,4,41.09,23.48,0,6.1,10,600,664.57,166.1425,0.09716056999262682,61.0,664.57,2,4,1,26-35
CUST_0328,63,Male,USA,2025-01-04,Premium,150,3,70.52,2.79,0,10.0,8,450,523.31,174.43666666666664,0.14008904855630508,80.0,523.31,1,5,1,56-65
CUST_0329,35,Male,Germany,2025-08-26,Premium,150,4,169.74,6.44,1,8.7,7,600,776.1800000000001,194.04500000000002,0.22698343167821897,60.89999999999999,776.1800000000001,8,1,3,26-35
CUST_0330,19,Male,Germany,2025-02-09,Economy,60,1,28.43,28.39,0,6.8,7,60,116.82000000000001,116.82000000000001,0.48638931689779147,47.6,116.82000000000001,2,6,1,18-25
CUST_0331,52,Female,Australia,2025-09-07,Premium,150,3,92.51,21.74,1,9.8,9,450,564.25,188.08333333333334,0.20248116969428445,88.2,564.25,9,6,3,46-55
CUST_0332,33,Other,Australia,2025-03-28,High Economy,100,1,50.75,29.95,0,9.5,7,100,180.7,180.7,0.44659656889872723,66.5,180.7,3,4,1,26-35
CUST_0333,58,Female,USA,2025-03-01,Premium,150,4,59.43,8.62,1,8.4,7,600,668.05,167.0125,0.10186363296160467,58.800000000000004,668.05,3,5,1,56-65
CUST_0334,53,Female,USA,2025-06-03,VIP,200,4,13.2,14.63,1,7.9,7,800,827.83,206.9575,0.03361801336023096,55.300000000000004,827.83,6,1,2,46-55
CUST_0335,50,Female,Australia,2025-02-02,High Economy,100,1,42.05,15.2,0,7.6,10,100,157.25,157.25,0.3640699523052464,76.0,157.25,2,6,1,46-55
CUST_0336,21,Female,UK,2025-02-08,Premium,150,2,20.05,20.39,0,7.2,8,300,340.44,170.22,0.11878745153330983,57.6,340.44,2,5,1,18-25
CUST_0337,50,Male,Germany,2025-08-14,Premium,150,3,96.03,20.02,0,6.0,7,450,566.05,188.6833333333333,0.20501722462679978,42.0,566.05,8,3,3,46-55
CUST_0338,31,Male,France,2025-01-21,VIP,200,4,60.95,26.98,1,10.0,7,800,887.9300000000001,221.98250000000002,0.0990280765375649,70.0,887.9300000000001,1,1,1,26-35
CUST_0339,38,Male,USA,2025-01-22,Premium,150,4,83.67,14.69,0,7.2,9,600,698.36,174.59,0.14084426370353398,64.8,698.36,1,2,1,36-45
CUST_0340,65,Male,USA,2025-06-01,Economy,60,3,28.84,25.22,0,8.0,9,180,234.06,78.02,0.2309664188669572,72.0,234.06,6,6,2,56-65
CUST_0341,37,Male,Australia,2025-08-02,Premium,150,1,37.74,27.95,1,6.6,7,150,215.69,215.69,0.3045574667346655,46.199999999999996,215.69,8,5,3,36-45
CUST_0342,25,Female,Sweden,2025-04-25,Premium,150,1,106.29,14.61,1,7.6,8,150,270.90000000000003,270.90000000000003,0.4462901439645625,60.8,270.90000000000003,4,4,2,18-25
CUST_0343,24,Male,France,2025-06-14,High Economy,100,1,45.71,11.31,0,10.0,8,100,157.02,157.02,0.36313845370016556,80.0,157.02,6,5,2,18-25
CUST_0344,20,Female,France,2025-02-15,Premium,150,2,36.56,16.61,0,6.9,7,300,353.17,176.585,0.15055072627912902,48.300000000000004,353.17,2,5,1,18-25
CUST_0345,34,Female,USA,2025-02-16,Economy,60,2,96.8,21.93,0,10.0,6,120,238.73000000000002,119.36500000000001,0.49734009131655,60.0,238.73000000000002,2,6,1,26-35
CUST_0346,50,Male,UK,2025-05-07,High Economy,100,4,29.4,84.34,0,8.0,9,400,513.74,128.435,0.22139603690582788,72.0,513.74,5,2,2,46-55
CUST_0347,65,Female,Sweden,2025-03-22,High Economy,100,1,38.55,17.18,0,9.0,7,100,155.73000000000002,155.73000000000002,0.35786296795736205,63.0,155.73000000000002,3,5,1,56-65
CUST_0348,29,Female,France,2025-08-02,High Economy,100,3,55.84,8.87,0,9.9,9,300,364.71000000000004,121.57000000000001,0.17742864193468783,89.10000000000001,364.71000000000004,8,5,3,26-35
CUST_0349,68,Male,USA,2025-04-13,Premium,150,4,77.88,1.83,0,8.4,9,600,679.71,169.9275,0.1172706006973562,75.60000000000001,679.71,4,6,2,65+
CUST_0350,39,Female,France,2025-03-24,High Economy,100,3,47.84,27.8,1,7.5,8,300,375.64000000000004,125.21333333333335,0.20136300713449046,60.0,375.64000000000004,3,0,1,36-45
CUST_0351,39,Female,Japan,2025-01-02,Premium,150,4,14.62,4.61,0,7.7,7,600,619.23,154.8075,0.031054696962356475,53.9,619.23,1,3,1,36-45
CUST_0352,63,Female,Sweden,2025-01-23,Economy,60,2,86.47,73.01,0,7.8,7,120,279.48,139.74,0.5706311721769,54.6,279.48,1,3,1,56-65
CUST_0353,47,Female,Sweden,2025-05-17,Premium,150,4,124.19,21.25,0,10.0,6,600,745.44,186.36,0.19510624597553122,60.0,745.44,5,5,2,46-55
CUST_0354,55,Female,Japan,2025-02-06,High Economy,100,2,35.71,50.72,0,5.8,7,200,286.43,143.215,0.3017491184582621,40.6,286.43,2,3,1,46-55
CUST_0355,55,Female,Germany,2025-04-08,High Economy,100,4,45.1,28.92,0,5.3,9,400,474.02000000000004,118.50500000000001,0.15615374878697103,47.699999999999996,474.02000000000004,4,1,2,46-55
CUST_0356,62,Male,Japan,2025-05-11,VIP,200,1,22.33,13.75,0,5.4,10,200,236.07999999999998,236.07999999999998,0.15282954930532022,54.0,236.07999999999998,5,6,2,56-65
CUST_0357,68,Male,Australia,2025-04-18,Premium,150,3,57.66,20.65,1,6.7,10,450,528.31,176.10333333333332,0.14822736650830007,67.0,528.31,4,4,2,65+
CUST_0358,25,Male,Australia,2025-04-13,Economy,60,1,26.43,7.05,0,9.1,8,60,93.48,93.48,0.3581514762516046,72.8,93.48,4,6,2,18-25
CUST_0359,44,Female,USA,2025-06-09,Economy,60,4,145.85,13.46,0,9.1,10,240,399.31,99.8275,0.3989632115399063,91.0,399.31,6,0,2,36-45
CUST_0360,44,Male,Sweden,2025-06-04,Premium,150,4,43.32,21.47,1,7.1,8,600,664.7900000000001,166.19750000000002,0.0974593480648024,56.8,664.7900000000001,6,2,2,36-45
CUST_0361,51,Female,Germany,2025-04-05,Economy,60,4,39.04,3.23,0,8.0,6,240,282.27000000000004,70.56750000000001,0.1497502391327452,48.0,282.27000000000004,4,5,2,46-55
CUST_0362,38,Female,Germany,2025-04-21,Economy,60,2,42.33,11.98,1,6.3,10,120,174.30999999999997,87.15499999999999,0.3115713384200563,63.0,174.30999999999997,4,0,2,36-45
CUST_0363,47,Female,France,2025-02-14,Economy,60,3,29.07,26.94,0,6.5,9,180,236.01,78.67,0.2373204525231982,58.5,236.01,2,4,1,46-55
CUST_0364,50,Other,France,2025-06-01,VIP,200,3,63.56,21.14,1,8.9,6,600,684.6999999999999,228.23333333333332,0.12370381188841831,53.400000000000006,684.6999999999999,6,6,2,46-55
CUST_0365,45,Female,Japan,2025-04-23,Economy,60,4,41.85,6.14,0,9.6,10,240,287.99,71.9975,0.16663773047675268,96.0,287.99,4,2,2,36-45
CUST_0366,64,Female,Germany,2025-04-22,Premium,150,4,98.9,35.17,1,7.3,7,600,734.0699999999999,183.51749999999998,0.18263925783644613,51.1,734.0699999999999,4,1,2,56-65
CUST_0367,50,Male,Japan,2025-09-04,Economy,60,2,63.36,16.99,1,10.0,7,120,200.35000000000002,100.17500000000001,0.4010481657100074,70.0,200.35000000000002,9,3,3,46-55
CUST_0368,22,Female,Japan,2025-04-18,High Economy,100,1,81.1,8.17,0,9.4,10,100,189.26999999999998,189.26999999999998,0.4716542505415544,94.0,189.26999999999998,4,4,2,18-25
CUST_0369,65,Male,France,2025-01-19,VIP,200,1,87.29,3.21,0,10.0,10,200,290.5,290.5,0.31153184165232356,100.0,290.5,1,6,1,56-65
CUST_0370,36,Male,Sweden,2025-03-10,Economy,60,3,123.91,32.03,1,7.5,7,180,335.93999999999994,111.97999999999998,0.46419003393463126,52.5,335.93999999999994,3,0,1,36-45
CUST_0371,21,Female,Japan,2025-04-06,Premium,150,2,37.43,34.59,0,10.0,10,300,372.02,186.01,0.193591742379442,100.0,372.02,4,6,2,18-25
CUST_0372,52,Female,UK,2025-08-04,Economy,60,4,30.89,24.89,0,10.0,9,240,295.78,73.945,0.18858611129893843,90.0,295.78,8,0,3,46-55
CUST_0373,66,Male,Sweden,2025-01-05,Economy,60,3,35.44,15.43,0,7.4,7,180,230.87,76.95666666666666,0.22034045133624983,51.800000000000004,230.87,1,6,1,65+
CUST_0374,34,Female,Germany,2025-04-11,High Economy,100,2,55.04,19.68,1,7.8,8,200,274.71999999999997,137.35999999999999,0.2719860221316249,62.4,274.71999999999997,4,4,2,26-35
CUST_0375,61,Female,Germany,2025-05-31,VIP,200,1,67.9,26.21,0,6.6,10,200,294.10999999999996,294.10999999999996,0.31998231954030815,66.0,294.10999999999996,5,5,2,56-65
CUST_0376,45,Female,Japan,2025-06-30,High Economy,100,2,25.02,9.75,0,6.3,6,200,234.77,117.385,0.14810239809174935,37.8,234.77,6,0,2,36-45
CUST_0377,47,Female,Sweden,2025-07-10,VIP,200,1,33.37,11.03,0,6.3,10,200,244.4,244.4,0.18166939443535188,63.0,244.4,7,3,3,46-55
CUST_0378,46,Female,France,2025-05-22,VIP,200,2,68.1,18.45,1,6.8,9,400,486.55,243.275,0.1778851094440448,61.199999999999996,486.55,5,3,2,46-55
CUST_0379,63,Other,France,2025-01-03,Economy,60,3,61.77,9.4,1,8.4,9,180,251.17000000000002,83.72333333333334,0.28335390373054103,75.60000000000001,251.17000000000002,1,4,1,56-65
CUST_0380,23,Female,Australia,2025-02-17,Premium,150,1,39.56,9.69,1,6.8,8,150,199.25,199.25,0.24717691342534504,54.4,199.25,2,0,1,18-25
CUST_0381,52,Female,Germany,2025-05-07,Premium,150,3,14.84,18.99,0,8.4,10,450,483.83,161.27666666666667,0.06992125333278218,84.0,483.83000000000004,5,2,2,46-55
CUST_0382,58,Other,USA,2025-01-19,Economy,60,3,61.07,31.56,1,8.4,10,180,272.63,90.87666666666667,0.33976451601071045,84.0,272.63,1,6,1,56-65
CUST_0383,54,Other,Australia,2025-08-29,Premium,150,1,85.07,30.84,0,7.3,7,150,265.90999999999997,265.90999999999997,0.4358993644466173,51.1,265.90999999999997,8,4,3,46-55
CUST_0384,41,Male,France,2025-07-25,Premium,150,1,82.21,16.49,0,7.9,9,150,248.7,248.7,0.3968636911942099,71.10000000000001,248.7,7,4,3,36-45
CUST_0385,46,Male,Sweden,2025-06-10,Economy,60,4,44.7,14.7,0,7.2,10,240,299.4,74.85,0.19839679358717438,72.0,299.4,6,1,2,46-55
CUST_0386,66,Male,France,2025-05-20,VIP,200,4,25.99,38.63,0,7.5,7,800,864.62,216.155,0.07473803520621776,52.5,864.62,5,1,2,65+
CUST_0387,63,Male,Sweden,2025-03-12,Economy,60,4,18.48,23.81,1,6.8,8,240,282.29,70.5725,0.14981047858585142,54.4,282.29,3,2,1,56-65
CUST_0388,48,Female,Australia,2025-05-22,Economy,60,3,24.43,5.08,0,8.1,10,180,209.51000000000002,69.83666666666667,0.14085246527612044,81.0,209.51000000000002,5,3,2,46-55
CUST_0389,52,Female,Germany,2025-01-24,Economy,60,3,73.9,6.91,0,7.1,5,180,260.81,86.93666666666667,0.30984241401786744,35.5,260.81,1,4,1,46-55
CUST_0390,50,Female,France,2025-01-23,High Economy,100,4,42.26,25.41,1,6.3,9,400,467.67,116.9175,0.1446960463574743,56.699999999999996,467.67,1,3,1,46-55
CUST_0391,69,Male,Japan,2025-01-14,Premium,150,3,53.0,29.93,1,8.9,6,450,532.93,177.64333333333332,0.15561143114480327,53.400000000000006,532.93,1,1,1,65+
CUST_0392,38,Female,Sweden,2025-01-07,Premium,150,3,9.97,2.42,0,8.9,8,450,462.39000000000004,154.13000000000002,0.026795562187763574,71.2,462.3900000000001,1,1,1,36-45
CUST_0393,49,Female,Germany,2025-01-02,Economy,60,1,101.56,14.44,0,9.7,10,60,176.0,176.0,0.6590909090909091,97.0,176.0,1,3,1,46-55
CUST_0394,40,Female,USA,2025-07-23,Economy,60,1,122.33,7.34,1,6.5,4,60,189.67,189.67,0.6836610955870722,26.0,189.67,7,2,3,36-45
CUST_0395,50,Other,Sweden,2025-07-12,High Economy,100,3,29.17,18.83,0,7.3,9,300,348.0,116.0,0.13793103448275862,65.7,348.0,7,5,3,46-55
CUST_0396,20,Female,Australia,2025-03-30,Premium,150,4,140.79,37.84,0,8.3,10,600,778.63,194.6575,0.22941576872198605,83.0,778.63,3,6,1,18-25
CUST_0397,35,Male,USA,2025-04-14,VIP,200,2,37.42,5.05,0,7.2,7,400,442.47,221.235,0.09598390851357154,50.4,442.47,4,0,2,26-35
CUST_0398,42,Female,USA,2025-08-16,VIP,200,4,22.54,9.78,0,8.9,9,800,832.3199999999999,208.07999999999998,0.03883121876201461,80.10000000000001,832.3199999999999,8,5,3,36-45
CUST_0399,59,Male,UK,2025-01-03,Economy,60,2,27.28,13.52,1,8.7,10,120,160.8,80.4,0.25373134328358204,87.0,160.8,1,4,1,56-65
CUST_0400,48,Male,France,2025-06-18,High Economy,100,4,34.87,5.25,0,8.7,6,400,440.12,110.03,0.09115695719349268,52.199999999999996,440.12,6,2,2,46-55
CUST_0401,20,Female,Sweden,2025-05-24,Economy,60,1,31.92,2.38,0,10.0,9,60,94.3,94.3,0.3637327677624603,90.0,94.3,5,5,2,18-25
CUST_0402,57,Male,USA,2025-02-02,Economy,60,3,39.76,7.7,0,9.0,10,180,227.45999999999998,75.82,0.2086520706937484,90.0,227.45999999999998,2,6,1,56-65
CUST_0403,63,Female,UK,2025-07-12,Premium,150,3,29.31,56.49,0,8.2,9,450,535.8,178.6,0.1601343784994401,73.8,535.8,7,5,3,56-65
CUST_0404,41,Male,Australia,2025-01-11,High Economy,100,1,93.23,12.59,0,7.7,8,100,205.82000000000002,205.82000000000002,0.5141385676804975,61.6,205.82000000000002,1,5,1,36-45
CUST_0405,67,Female,Germany,2025-05-02,High Economy,100,2,33.12,12.71,0,7.8,7,200,245.83,122.915,0.18642964650368138,54.6,245.83,5,4,2,65+
CUST_0406,49,Male,Japan,2025-01-02,High Economy,100,2,11.25,25.24,0,6.4,10,200,236.49,118.245,0.15429827899699772,64.0,236.49,1,3,1,46-55
CUST_0407,64,Other,Japan,2025-08-25,Economy,60,2,20.49,14.06,0,5.4,8,120,154.55,77.275,0.22355224846328045,43.2,154.55,8,0,3,56-65
CUST_0408,39,Female,Sweden,2025-02-04,Economy,60,1,41.97,40.01,0,8.7,7,60,141.98,141.98,0.5774052683476546,60.89999999999999,141.98,2,1,1,36-45
CUST_0409,40,Male,USA,2025-08-17,Economy,60,2,46.63,18.47,0,9.8,8,120,185.1,92.55,0.35170178282009723,78.4,185.1,8,6,3,36-45
CUST_0410,19,Female,Japan,2025-05-15,Premium,150,1,96.44,8.52,0,7.5,9,150,254.96,254.96,0.4116724192030122,67.5,254.96,5,3,2,18-25
CUST_0411,44,Other,France,2025-06-03,VIP,200,4,44.95,26.32,0,10.0,6,800,871.2700000000001,217.81750000000002,0.08180013084348135,60.0,871.2700000000001,6,1,2,36-45
CUST_0412,59,Female,Japan,2025-04-18,Economy,60,4,60.51,4.67,1,7.7,8,240,305.18,76.295,0.21357887148568055,61.6,305.18,4,4,2,56-65
CUST_0413,19,Male,Japan,2025-03-23,VIP,200,1,36.93,11.53,0,5.1,7,200,248.46,248.46,0.1950414553650487,35.699999999999996,248.46,3,6,1,18-25
CUST_0414,43,Female,Japan,2025-06-17,Premium,150,3,62.79,6.77,0,9.4,10,450,519.56,173.18666666666664,0.13388251597505582,94.0,519.56,6,1,2,36-45
CUST_0415,34,Female,UK,2025-08-13,VIP,200,4,9.94,5.68,0,7.3,5,800,815.62,203.905,0.01915107525563375,36.5,815.62,8,2,3,26-35
CUST_0416,57,Female,USA,2025-07-06,High Economy,100,2,64.26,34.26,1,9.5,9,200,298.52,149.26,0.33002813881816967,85.5,298.52,7,6,3,56-65
CUST_0417,50,Female,France,2025-04-18,Premium,150,1,40.92,29.63,0,6.1,10,150,220.55,220.55,0.31988211289956925,61.0,220.55,4,4,2,46-55
CUST_0418,26,Male,USA,2025-07-01,High Economy,100,2,99.74,18.79,1,8.6,5,200,318.53000000000003,159.26500000000001,0.3721156562961102,43.0,318.53000000000003,7,1,3,26-35
CUST_0419,60,Male,Sweden,2025-09-02,Economy,60,2,104.88,50.49,0,6.8,5,120,275.37,137.685,0.564222682209391,34.0,275.37,9,1,3,56-65
CUST_0420,65,Female,Sweden,2025-07-09,VIP,200,3,69.61,8.04,1,8.3,10,600,677.65,225.88333333333333,0.11458717627093634,83.0,677.65,7,2,3,56-65
CUST_0421,56,Male,Sweden,2025-08-06,VIP,200,2,37.14,26.04,1,9.1,7,400,463.18,231.59,0.13640485340472386,63.699999999999996,463.18,8,2,3,56-65
CUST_0422,46,Male,Australia,2025-07-06,Premium,150,3,38.92,39.45,0,8.8,10,450,528.37,176.12333333333333,0.14832409107254388,88.0,528.37,7,6,3,46-55
CUST_0423,59,Other,Japan,2025-08-20,Economy,60,4,21.08,17.64,0,8.1,5,240,278.71999999999997,69.67999999999999,0.1389207807118255,40.5,278.71999999999997,8,2,3,56-65
CUST_0424,43,Female,Australia,2025-02-21,Premium,150,1,43.41,14.95,0,5.9,8,150,208.35999999999999,208.35999999999999,0.28009214820502976,47.2,208.35999999999999,2,4,1,36-45
CUST_0425,52,Female,UK,2025-08-30,Premium,150,2,13.59,9.6,0,9.1,8,300,323.19,161.595,0.07175345771837,72.8,323.19,8,5,3,46-55
CUST_0426,67,Female,Sweden,2025-01-31,VIP,200,1,42.77,25.99,0,9.5,8,200,268.76,268.76,0.2558416431016521,76.0,268.76,1,4,1,65+
CUST_0427,42,Female,France,2025-07-05,Economy,60,2,96.51,4.03,0,6.4,9,120,220.54,110.27,0.4558810193162239,57.6,220.54,7,5,3,36-45
CUST_0428,41,Female,USA,2025-03-04,High Economy,100,1,34.39,2.51,0,6.7,9,100,136.89999999999998,136.89999999999998,0.26953981008035066,60.300000000000004,136.89999999999998,3,1,1,36-45
CUST_0429,30,Female,Japan,2025-06-20,Economy,60,2,64.34,22.45,0,9.6,8,120,206.79,103.395,0.4197011460902365,76.8,206.79,6,4,2,26-35
CUST_0430,24,Male,Germany,2025-02-10,Economy,60,2,79.85,7.45,0,7.7,7,120,207.29999999999998,103.64999999999999,0.4211287988422576,53.9,207.29999999999998,2,0,1,18-25
CUST_0431,53,Male,France,2025-01-18,Premium,150,2,91.66,8.31,0,6.7,10,300,399.96999999999997,199.98499999999999,0.2499437457809336,67.0,399.96999999999997,1,5,1,46-55
CUST_0432,62,Female,Japan,2025-08-10,Economy,60,2,34.22,6.39,0,8.4,9,120,160.60999999999999,80.30499999999999,0.25284851503642364,75.60000000000001,160.60999999999999,8,6,3,56-65
CUST_0433,37,Female,Australia,2025-05-12,VIP,200,2,21.44,18.92,1,7.0,8,400,440.36,220.18,0.0916522844945045,56.0,440.36,5,0,2,36-45
CUST_0434,18,Male,Australia,2025-05-04,Economy,60,2,18.78,17.17,0,8.2,9,120,155.95,77.975,0.2305226033985252,73.8,155.95,5,6,2,18-25
CUST_0435,25,Male,France,2025-03-27,High Economy,100,2,22.73,6.21,1,7.4,9,200,228.94,114.47,0.12640866602603304,66.60000000000001,228.94,3,3,1,18-25
CUST_0436,63,Male,Australia,2025-07-05,Economy,60,2,36.42,16.67,0,7.5,7,120,173.09000000000003,86.54500000000002,0.30671904789415905,52.5,173.09000000000003,7,5,3,56-65
CUST_0437,33,Male,Sweden,2025-06-02,VIP,200,2,13.19,17.96,0,9.7,9,400,431.15,215.575,0.07224863736518614,87.3,431.15,6,0,2,26-35
CUST_0438,31,Female,UK,2025-03-03,Premium,150,1,27.72,12.67,0,4.3,7,150,190.39,190.39,0.2121434949314565,30.099999999999998,190.39,3,0,1,26-35
CUST_0439,29,Male,USA,2025-01-20,Premium,150,3,102.38,30.77,0,8.8,9,450,583.15,194.38333333333333,0.22832890336963046,79.2,583.15,1,0,1,26-35
CUST_0440,68,Female,UK,2025-07-14,Premium,150,2,97.05,13.68,1,9.4,8,300,410.73,205.365,0.26959316339200934,75.2,410.73,7,0,3,65+
CUST_0441,40,Female,Japan,2025-09-07,Premium,150,3,5.96,21.38,0,7.1,9,450,477.34,159.11333333333332,0.05727573637239704,63.9,477.3399999999999,9,6,3,36-45
CUST_0442,32,Female,USA,2025-01-23,Premium,150,2,215.42,14.15,0,9.4,7,300,529.5699999999999,264.78499999999997,0.433502653095908,65.8,529.5699999999999,1,3,1,26-35
CUST_0443,45,Female,USA,2025-03-07,VIP,200,2,119.16,17.6,1,6.6,9,400,536.76,268.38,0.25478798718235335,59.4,536.76,3,4,1,36-45
CUST_0444,51,Male,UK,2025-08-23,High Economy,100,1,13.0,13.83,0,7.0,7,100,126.83,126.83,0.21154301032878656,49.0,126.83,8,5,3,46-55
CUST_0445,19,Female,France,2025-05-23,Economy,60,4,52.38,6.61,1,6.8,8,240,298.99,74.7475,0.1972975684805512,54.4,298.99,5,4,2,18-25
CUST_0446,49,Male,USA,2025-02-04,High Economy,100,4,33.96,11.15,1,9.4,10,400,445.10999999999996,111.27749999999999,0.10134573476219362,94.0,445.10999999999996,2,1,1,46-55
CUST_0447,40,Male,UK,2025-04-18,VIP,200,1,31.1,31.98,0,5.4,9,200,263.08,263.08,0.23977497339212409,48.6,263.08,4,4,2,36-45
CUST_0448,39,Other,USA,2025-08-22,High Economy,100,3,12.37,38.41,0,10.0,8,300,350.78,116.92666666666666,0.14476309937852785,80.0,350.78,8,4,3,36-45
CUST_0449,68,Male,Germany,2025-08-14,VIP,200,4,91.1,21.29,0,7.5,10,800,912.39,228.0975,0.12318197262135708,75.0,912.39,8,3,3,65+
CUST_0450,42,Male,France,2025-08-06,Economy,60,1,90.19,18.54,0,8.9,10,60,168.73,168.73,0.6444022995317963,89.0,168.73,8,2,3,36-45
CUST_0451,39,Female,Sweden,2025-08-09,VIP,200,1,65.72,4.25,0,8.8,9,200,269.97,269.97,0.25917694558654664,79.2,269.97,8,5,3,36-45
CUST_0452,39,Male,USA,2025-08-04,Economy,60,4,168.83,18.25,1,8.2,9,240,427.08000000000004,106.77000000000001,0.43804439449283505,73.8,427.08000000000004,8,0,3,36-45
CUST_0453,66,Female,Germany,2025-04-09,Economy,60,3,44.2,5.76,1,7.1,9,180,229.95999999999998,76.65333333333332,0.217255174813011,63.9,229.95999999999998,4,2,2,65+
CUST_0454,69,Male,Sweden,2025-02-19,Economy,60,1,28.31,11.81,0,9.9,10,60,100.12,100.12,0.4007191370355573,99.0,100.12,2,2,1,65+
CUST_0455,59,Other,Sweden,2025-01-07,High Economy,100,2,21.33,18.41,0,7.2,7,200,239.73999999999998,119.86999999999999,0.16576290981897054,50.4,239.73999999999998,1,1,1,56-65
CUST_0456,23,Female,Japan,2025-01-23,Economy,60,3,24.11,9.01,0,6.9,10,180,213.12,71.04,0.1554054054054054,69.0,213.12,1,3,1,18-25
CUST_0457,32,Female,USA,2025-07-23,Economy,60,3,117.38,17.21,0,9.3,9,180,314.59,104.86333333333333,0.4278266950634159,83.7,314.59,7,2,3,26-35
CUST_0458,60,Other,UK,2025-08-15,High Economy,100,4,66.5,11.28,1,8.2,7,400,477.78,119.445,0.1627945916530621,57.39999999999999,477.78,8,4,3,56-65
CUST_0459,54,Male,USA,2025-05-25,High Economy,100,4,36.43,17.58,0,10.0,8,400,454.01,113.5025,0.11896213739785468,80.0,454.01,5,6,2,46-55
CUST_0460,50,Other,Germany,2025-07-02,High Economy,100,2,29.53,55.24,0,7.9,8,200,284.77,142.385,0.29767882852828603,63.2,284.77,7,2,3,46-55
CUST_0461,25,Male,Sweden,2025-07-13,High Economy,100,1,84.75,27.55,0,7.0,7,100,212.3,212.3,0.5289684408855393,49.0,212.3,7,6,3,18-25
CUST_0462,61,Female,USA,2025-04-25,High Economy,100,4,15.28,12.02,1,8.4,9,400,427.29999999999995,106.82499999999999,0.06388953896559794,75.60000000000001,427.29999999999995,4,4,2,56-65
CUST_0463,61,Male,UK,2025-06-21,High Economy,100,4,18.48,46.53,0,7.3,8,400,465.01,116.2525,0.13980344508720244,58.4,465.01,6,5,2,56-65
CUST_0464,22,Female,Japan,2025-06-07,Premium,150,3,91.39,27.05,1,7.1,8,450,568.4399999999999,189.48,0.20835972134262193,56.8,568.4399999999999,6,5,2,18-25
