Age,Ticket_Price,Num_Tickets,Merchandise_Spend,Drink_Spend,Repeat_Visit,Satisfaction_Score,Recommendation_Likelihood,Ticket_Revenue,Total_Revenue,Spend_Per_Ticket,Ancillary_Ratio,Sat_x_Rec,Spend_x_Tickets,Visit_Month,Visit_DayOfWeek,Visit_Quarter,Gender_Male,Gender_Other,Country_France,Country_Germany,Country_Japan,Country_Sweden,Country_UK,Country_USA,Seating_Region_High Economy,Seating_Region_Premium,Seating_Region_VIP,Age_Group_26-35,Age_Group_36-45,Age_Group_46-55,Age_Group_56-65,Age_Group_65+
19,200,1,36.93,11.53,0,5.1,7,200,248.46,248.46,0.1950414553650487,35.699999999999996,248.46,3,6,1,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
26,150,1,15.33,15.6,1,8.8,8,150,180.93,180.93,0.17095009119548996,70.4,180.93,1,4,1,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
66,60,4,45.89,32.37,0,7.3,8,240,318.26,79.565,0.24589957896059822,58.4,318.26,1,1,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
29,100,3,55.84,8.87,0,9.9,9,300,364.71000000000004,121.57000000000001,0.17742864193468783,89.10000000000001,364.71000000000004,8,5,3,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
24,200,1,59.12,6.63,0,8.0,8,200,265.75,265.75,0.24741298212605833,64.0,265.75,5,1,2,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
46,200,2,63.52,8.96,1,5.7,6,400,472.47999999999996,236.23999999999998,0.15340331865899087,34.2,472.47999999999996,6,1,2,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
56,200,4,64.38,9.12,0,9.2,10,800,873.5,218.375,0.08414424728105323,92.0,873.5,5,4,2,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
33,100,1,50.75,29.95,0,9.5,7,100,180.7,180.7,0.44659656889872723,66.5,180.7,3,4,1,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
41,60,4,16.55,12.69,1,7.3,7,240,269.24,67.31,0.10860199078888724,51.1,269.24,2,3,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
37,150,4,29.76,4.95,0,5.6,10,600,634.71,158.6775,0.05468639221061587,56.0,634.71,4,0,2,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
44,100,2,27.51,7.86,1,7.9,9,200,235.37,117.685,0.15027403662318903,71.10000000000001,235.37,8,2,3,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
56,150,1,37.57,7.54,1,8.8,9,150,195.10999999999999,195.10999999999999,0.23120291117830968,79.2,195.10999999999999,8,3,3,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
50,150,1,40.92,29.63,0,6.1,10,150,220.55,220.55,0.31988211289956925,61.0,220.55,4,4,2,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
33,60,2,6.57,25.98,1,6.7,8,120,152.54999999999998,76.27499999999999,0.21337266470009833,53.6,152.54999999999998,4,4,2,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
61,60,4,119.14,22.67,1,7.2,7,240,381.81,95.4525,0.3714151017521804,50.4,381.81,7,5,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
61,150,1,73.83,13.53,0,6.6,8,150,237.35999999999999,237.35999999999999,0.3680485338725986,52.8,237.35999999999999,5,3,2,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
27,60,2,51.02,1.93,0,5.0,9,120,172.95000000000002,86.47500000000001,0.3061578490893322,45.0,172.95000000000002,8,5,3,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
69,150,2,47.9,14.86,0,8.8,8,300,362.76,181.38,0.17300694674164738,70.4,362.76,4,2,2,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
36,60,4,87.49,5.1,0,8.2,8,240,332.59000000000003,83.14750000000001,0.2783908115096665,65.6,332.59000000000003,1,2,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
43,100,2,186.79,80.65,0,7.6,7,200,467.43999999999994,233.71999999999997,0.5721376005476639,53.199999999999996,467.43999999999994,3,4,1,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
59,60,4,21.08,17.64,0,8.1,5,240,278.71999999999997,69.67999999999999,0.1389207807118255,40.5,278.71999999999997,8,2,3,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
44,100,2,48.59,3.2,0,8.2,6,200,251.79,125.895,0.20568727908177453,49.199999999999996,251.79,3,5,1,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
64,100,1,68.31,10.83,0,9.5,8,100,179.14000000000001,179.14000000000001,0.44177738081947077,76.0,179.14000000000001,8,0,3,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False
25,100,2,55.16,10.27,0,6.8,6,200,265.43,132.715,0.24650567004483287,40.8,265.43,4,6,2,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
38,60,4,2.71,18.66,0,7.9,7,240,261.37,65.3425,0.08176148754639018,55.300000000000004,261.37,8,6,3,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
40,100,3,101.46,9.33,0,8.9,10,300,410.78999999999996,136.92999999999998,0.2696998466369678,89.0,410.78999999999996,4,6,2,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
66,60,4,91.49,7.59,0,8.1,5,240,339.08,84.77,0.29220243010499,40.5,339.08,8,5,3,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
29,200,4,58.24,27.06,0,9.3,8,800,885.3,221.325,0.09635151925900824,74.4,885.3,5,1,2,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False
18,60,2,92.59,38.73,0,6.4,10,120,251.32,125.66,0.5225210886519178,64.0,251.32,8,5,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
63,60,2,36.42,16.67,0,7.5,7,120,173.09000000000003,86.54500000000002,0.30671904789415905,52.5,173.09000000000003,7,5,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
41,60,1,134.77,27.0,0,7.5,10,60,221.77,221.77,0.7294494295892141,75.0,221.77,4,2,2,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
52,60,4,7.86,36.69,1,9.5,10,240,284.55,71.1375,0.15656299420137057,95.0,284.55,8,6,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
65,100,3,35.42,26.55,0,9.9,6,300,361.97,120.65666666666668,0.17120203331767825,59.400000000000006,361.97,7,4,3,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
27,100,4,98.22,0.41,1,10.0,8,400,498.63000000000005,124.65750000000001,0.19780197741812564,80.0,498.63000000000005,4,1,2,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
36,60,1,65.18,40.87,0,6.5,8,60,166.05,166.05,0.6386630532971996,52.0,166.05,3,4,1,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
67,200,3,56.22,3.95,0,7.6,9,600,660.1700000000001,220.0566666666667,0.091143190390354,68.39999999999999,660.1700000000001,8,6,3,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
56,200,4,13.69,18.68,0,8.1,7,800,832.37,208.0925,0.038888955632711414,56.699999999999996,832.37,8,5,3,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
48,60,3,34.67,6.11,1,6.4,8,180,220.78000000000003,73.59333333333335,0.1847087598514358,51.2,220.78000000000003,4,0,2,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
39,100,3,90.22,7.53,0,9.1,6,300,397.75,132.58333333333334,0.245757385292269,54.599999999999994,397.75,1,2,1,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
22,60,4,78.71,28.73,1,7.9,6,240,347.44,86.86,0.30923324890628595,47.400000000000006,347.44,7,1,3,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
37,200,2,21.44,18.92,1,7.0,8,400,440.36,220.18,0.0916522844945045,56.0,440.36,5,0,2,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
57,100,3,11.84,7.05,0,6.2,10,300,318.89,106.29666666666667,0.05923672739816238,62.0,318.89,3,3,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
27,100,2,122.5,22.36,1,10.0,7,200,344.86,172.43,0.4200545148756017,70.0,344.86,4,2,2,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
20,100,3,73.65,29.11,0,9.9,7,300,402.76,134.25333333333333,0.2551395371933658,69.3,402.76,2,3,1,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
54,60,2,60.28,19.08,0,6.4,10,120,199.36,99.68,0.39807383627608345,64.0,199.36,7,2,3,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
52,60,4,30.89,24.89,0,10.0,9,240,295.78,73.945,0.18858611129893843,90.0,295.78,8,0,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
49,60,1,67.68,10.04,1,8.1,8,60,137.72,137.72,0.5643334301481266,64.8,137.72,7,6,3,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
54,150,4,133.98,22.97,1,9.8,9,600,756.95,189.2375,0.20734526719069948,88.2,756.95,8,1,3,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False
33,150,2,105.33,48.96,1,5.7,10,300,454.28999999999996,227.14499999999998,0.3396288714257413,57.0,454.28999999999996,5,5,2,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
29,100,3,44.02,7.65,1,9.1,8,300,351.66999999999996,117.22333333333331,0.14692751727471778,72.8,351.66999999999996,4,0,2,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
39,200,1,65.72,4.25,0,8.8,9,200,269.97,269.97,0.25917694558654664,79.2,269.97,8,5,3,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
40,60,3,68.64,7.41,0,6.4,9,180,256.05,85.35000000000001,0.29701230228471,57.6,256.05,1,4,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
62,150,2,77.84,31.16,1,10.0,9,300,409.00000000000006,204.50000000000003,0.26650366748166254,90.0,409.00000000000006,4,4,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
57,150,2,125.94,28.04,1,9.4,10,300,453.98,226.99,0.3391779373540684,94.0,453.98,6,5,2,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
62,200,1,22.33,13.75,0,5.4,10,200,236.07999999999998,236.07999999999998,0.15282954930532022,54.0,236.07999999999998,5,6,2,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
43,60,1,103.44,21.22,0,10.0,7,60,184.66,184.66,0.6750785226903498,70.0,184.66,2,0,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
40,60,1,122.33,7.34,1,6.5,4,60,189.67,189.67,0.6836610955870722,26.0,189.67,7,2,3,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
64,100,3,43.39,36.13,1,9.9,7,300,379.52,126.50666666666666,0.2095278246205734,69.3,379.52,2,5,1,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
40,200,4,111.32,6.7,1,5.0,8,800,918.02,229.505,0.1285592906472626,40.0,918.02,5,1,2,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
50,100,3,29.17,18.83,0,7.3,9,300,348.0,116.0,0.13793103448275862,65.7,348.0,7,5,3,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
66,60,1,54.13,4.01,0,7.3,9,60,118.14,118.14,0.49212798374809547,65.7,118.14,7,6,3,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
65,200,3,57.37,18.41,0,7.6,7,600,675.78,225.26,0.11213708603391637,53.199999999999996,675.78,1,3,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
43,100,1,91.02,29.71,0,7.7,10,100,220.73,220.73,0.5469578217732071,77.0,220.73,5,5,2,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
60,60,2,104.88,50.49,0,6.8,5,120,275.37,137.685,0.564222682209391,34.0,275.37,9,1,3,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
67,100,3,89.45,7.64,0,7.1,9,300,397.09,132.36333333333332,0.24450376488957165,63.9,397.0899999999999,8,0,3,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
32,200,2,123.52,22.92,1,6.8,10,400,546.4399999999999,273.21999999999997,0.26798916623966035,68.0,546.4399999999999,4,6,2,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
34,60,2,15.21,49.39,1,6.6,6,120,184.60000000000002,92.30000000000001,0.34994582881906816,39.599999999999994,184.60000000000002,8,1,3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
20,150,4,113.45,26.77,0,7.4,8,600,740.22,185.055,0.18943016940909457,59.2,740.22,3,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
55,60,1,79.97,13.12,1,4.9,8,60,153.09,153.09,0.6080736821477563,39.2,153.09,8,4,3,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
37,60,1,41.26,14.15,1,7.7,7,60,115.41,115.41,0.4801143748375357,53.9,115.41,6,1,2,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
54,100,1,108.89,17.73,1,9.2,10,100,226.61999999999998,226.61999999999998,0.5587326802577002,92.0,226.61999999999998,5,6,2,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
69,100,2,23.16,18.83,1,8.3,8,200,241.99,120.995,0.17351956692425305,66.4,241.99,5,6,2,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
63,60,4,7.79,13.47,1,9.6,8,240,261.26,65.315,0.08137487560284774,76.8,261.26,8,2,3,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
45,200,1,24.21,12.44,1,9.6,9,200,236.65,236.65,0.15487006127192054,86.39999999999999,236.65,6,1,2,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
53,150,2,26.14,22.76,0,8.6,6,300,348.9,174.45,0.14015477214101466,51.599999999999994,348.9,5,3,2,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
36,60,4,79.82,2.43,1,8.6,8,240,322.25,80.5625,0.2552366175329713,68.8,322.25,2,0,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
57,200,2,112.05,19.81,0,4.3,7,400,531.8599999999999,265.92999999999995,0.24792238559019292,30.099999999999998,531.8599999999999,1,2,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
62,60,1,46.07,18.75,0,10.0,6,60,124.82,124.82,0.5193078032366608,60.0,124.82,5,3,2,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
22,150,1,19.1,20.67,0,4.9,8,150,189.76999999999998,189.76999999999998,0.20956947884280974,39.2,189.76999999999998,1,1,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
29,200,3,57.11,7.7,1,9.6,10,600,664.8100000000001,221.60333333333335,0.0974864999022277,96.0,664.8100000000001,5,4,2,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
42,60,4,148.45,34.95,1,9.4,10,240,423.4,105.85,0.4331601322626358,94.0,423.4,1,1,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
46,150,2,5.73,4.43,0,7.3,8,300,310.16,155.08,0.03275728656177457,58.4,310.16,4,2,2,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
18,150,1,67.38,15.69,0,8.1,6,150,233.07,233.07,0.35641652722358086,48.599999999999994,233.07,7,4,3,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
41,100,1,34.39,2.51,0,6.7,9,100,136.89999999999998,136.89999999999998,0.26953981008035066,60.300000000000004,136.89999999999998,3,1,1,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False
28,100,2,60.59,14.21,0,9.3,4,200,274.8,137.4,0.27219796215429404,37.2,274.8,2,1,1,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
68,200,4,91.1,21.29,0,7.5,10,800,912.39,228.0975,0.12318197262135708,75.0,912.39,8,3,3,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
30,150,3,35.14,8.69,0,6.8,6,450,493.83,164.60999999999999,0.08875523965737198,40.8,493.8299999999999,5,2,2,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
24,60,2,79.85,7.45,0,7.7,7,120,207.29999999999998,103.64999999999999,0.4211287988422576,53.9,207.29999999999998,2,0,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
67,150,3,86.2,29.4,0,6.6,7,450,565.6,188.53333333333333,0.20438472418670436,46.199999999999996,565.6,7,6,3,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
48,100,4,31.24,19.72,0,9.9,9,400,450.96000000000004,112.74000000000001,0.11300337058719175,89.10000000000001,450.96000000000004,6,5,2,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
56,100,1,24.55,34.62,0,9.0,7,100,159.17,159.17,0.3717409059496137,63.0,159.17,8,0,3,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
68,100,1,92.04,9.38,0,7.3,10,100,201.42000000000002,201.42000000000002,0.5035249726938734,73.0,201.42000000000002,2,4,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
41,60,4,92.48,2.22,0,9.0,7,240,334.70000000000005,83.67500000000001,0.28293994622049595,63.0,334.70000000000005,6,1,2,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
49,100,2,11.25,25.24,0,6.4,10,200,236.49,118.245,0.15429827899699772,64.0,236.49,1,3,1,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
45,200,4,108.35,19.44,1,7.7,9,800,927.7900000000001,231.94750000000002,0.1377359100658554,69.3,927.7900000000001,1,3,1,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
19,60,2,9.48,17.52,0,9.7,6,120,147.0,73.5,0.1836734693877551,58.199999999999996,147.0,8,0,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
40,200,1,31.1,31.98,0,5.4,9,200,263.08,263.08,0.23977497339212409,48.6,263.08,4,4,2,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
41,100,1,93.23,12.59,0,7.7,8,100,205.82000000000002,205.82000000000002,0.5141385676804975,61.6,205.82000000000002,1,5,1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
52,60,2,85.47,30.52,0,8.6,7,120,235.99,117.995,0.49150387728293565,60.199999999999996,235.99,7,3,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
30,60,3,94.53,10.32,1,4.3,8,180,284.84999999999997,94.94999999999999,0.368088467614534,34.4,284.84999999999997,4,4,2,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
52,200,4,19.82,15.62,1,8.7,8,800,835.44,208.86,0.0424207603179163,69.6,835.44,3,2,1,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
58,60,3,96.72,10.75,0,7.2,8,180,287.47,95.82333333333334,0.37384770584756666,57.6,287.47,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
50,150,4,4.74,19.59,0,6.9,9,600,624.33,156.0825,0.0389697755994426,62.1,624.33,7,3,3,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
26,100,2,99.74,18.79,1,8.6,5,200,318.53000000000003,159.26500000000001,0.3721156562961102,43.0,318.53000000000003,7,1,3,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
63,150,2,35.5,7.0,0,6.9,7,300,342.5,171.25,0.12408759124087591,48.300000000000004,342.5,2,0,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
54,60,1,84.99,8.42,0,6.5,10,60,153.41,153.41,0.6088912065706277,65.0,153.41,6,6,2,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
43,150,2,119.77,8.33,0,8.3,8,300,428.09999999999997,214.04999999999998,0.299229152067274,66.4,428.09999999999997,7,1,3,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
42,100,3,96.4,14.95,0,7.6,10,300,411.34999999999997,137.11666666666665,0.2706940561565577,76.0,411.3499999999999,8,4,3,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
61,100,4,18.48,46.53,0,7.3,8,400,465.01,116.2525,0.13980344508720244,58.4,465.01,6,5,2,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
54,100,3,24.28,13.01,0,6.6,10,300,337.28999999999996,112.42999999999999,0.11055768033443032,66.0,337.28999999999996,1,3,1,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
23,150,1,100.08,12.68,1,6.4,8,150,262.76,262.76,0.42913685492464604,51.2,262.76,3,3,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
44,150,3,26.9,1.45,0,9.0,6,450,478.34999999999997,159.45,0.059266227657572904,54.0,478.34999999999997,7,2,3,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
57,60,4,23.12,31.87,0,7.3,7,240,294.99,73.7475,0.18641309874911013,51.1,294.99,9,2,3,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
43,150,3,92.48,18.19,0,7.7,7,450,560.6700000000001,186.89000000000001,0.19738883835411203,53.9,560.6700000000001,9,3,3,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
50,100,2,133.54,30.81,0,5.9,8,200,364.34999999999997,182.17499999999998,0.4510772608755318,47.2,364.34999999999997,7,4,3,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
18,150,4,48.83,20.62,0,7.1,8,600,669.45,167.3625,0.1037418776607663,56.8,669.45,4,4,2,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
34,200,4,9.94,5.68,0,7.3,5,800,815.62,203.905,0.01915107525563375,36.5,815.62,8,2,3,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
29,200,1,51.51,41.55,0,8.0,8,200,293.06,293.06,0.3175458950385587,64.0,293.06,2,6,1,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
31,200,4,60.95,26.98,1,10.0,7,800,887.9300000000001,221.98250000000002,0.0990280765375649,70.0,887.9300000000001,1,1,1,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
47,200,1,33.37,11.03,0,6.3,10,200,244.4,244.4,0.18166939443535188,63.0,244.4,7,3,3,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
57,100,2,64.26,34.26,1,9.5,9,200,298.52,149.26,0.33002813881816967,85.5,298.52,7,6,3,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False
67,200,1,85.74,18.04,0,7.5,6,200,303.78000000000003,303.78000000000003,0.3416288103232602,45.0,303.78000000000003,9,2,3,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
42,100,1,25.02,20.01,0,5.8,7,100,145.03,145.03,0.3104874853478591,40.6,145.03,6,6,2,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
59,150,2,17.79,26.67,1,8.3,8,300,344.46000000000004,172.23000000000002,0.12907159031527607,66.4,344.46000000000004,3,0,1,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
62,100,4,99.98,25.94,0,9.1,8,400,525.9200000000001,131.48000000000002,0.2394280498935199,72.8,525.9200000000001,8,4,3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
23,150,4,8.06,6.03,0,10.0,7,600,614.0899999999999,153.52249999999998,0.022944519532967483,70.0,614.0899999999999,7,6,3,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
56,100,2,71.2,21.63,0,8.4,8,200,292.83,146.415,0.31700986920738994,67.2,292.83,8,4,3,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
31,150,3,32.71,28.55,0,8.2,5,450,511.26,170.42,0.11982161718108204,41.0,511.26,3,5,1,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
52,100,1,9.2,10.73,1,8.8,9,100,119.93,119.93,0.16618027182523137,79.2,119.93,1,0,1,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
28,60,4,38.5,8.39,1,6.5,7,240,286.89,71.7225,0.16344243438251596,45.5,286.89,8,4,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
31,150,1,27.72,12.67,0,4.3,7,150,190.39,190.39,0.2121434949314565,30.099999999999998,190.39,3,0,1,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
43,60,4,145.9,6.13,1,8.5,9,240,392.03,98.0075,0.38780195393209704,76.5,392.03,4,6,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
23,150,3,60.93,10.47,1,7.4,7,450,521.4,173.79999999999998,0.1369390103567319,51.800000000000004,521.4,9,3,3,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
56,200,2,71.64,62.26,0,8.1,10,400,533.9,266.95,0.2507960292189549,81.0,533.9,6,5,2,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
52,60,1,103.57,83.29,1,8.2,9,60,246.86,246.86,0.7569472575548895,73.8,246.86,8,0,3,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
18,150,4,38.46,33.88,1,7.9,6,600,672.34,168.085,0.10759437189517208,47.400000000000006,672.34,5,4,2,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
57,150,1,24.53,10.22,0,8.5,8,150,184.75,184.75,0.1880920162381597,68.0,184.75,4,2,2,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
67,100,2,33.12,12.71,0,7.8,7,200,245.83,122.915,0.18642964650368138,54.6,245.83,5,4,2,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
48,60,2,54.32,12.31,1,6.2,6,120,186.63,93.315,0.3570165568236618,37.2,186.63,3,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
27,200,2,28.24,19.57,0,7.7,6,400,447.81,223.905,0.10676402938746343,46.2,447.81,1,6,1,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
25,200,2,150.57,44.46,0,8.2,8,400,595.03,297.515,0.3277649866393291,65.6,595.03,4,2,2,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
46,150,3,38.92,39.45,0,8.8,10,450,528.37,176.12333333333333,0.14832409107254388,88.0,528.37,7,6,3,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
68,60,2,43.85,15.01,0,8.0,4,120,178.85999999999999,89.42999999999999,0.32908419993290844,32.0,178.85999999999999,3,4,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
68,200,1,130.67,9.49,0,6.6,9,200,340.15999999999997,340.15999999999997,0.4120413922859831,59.4,340.15999999999997,7,5,3,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True
43,100,1,117.42,27.64,0,5.5,8,100,245.06,245.06,0.5919366685709622,44.0,245.06,1,4,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
62,150,3,117.86,16.3,0,7.0,10,450,584.16,194.72,0.22966310599835663,70.0,584.16,8,1,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
48,200,4,105.64,26.8,0,6.8,10,800,932.4399999999999,233.10999999999999,0.14203594869374975,68.0,932.4399999999999,7,1,3,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
35,60,2,68.84,48.31,1,9.8,7,120,237.15,118.575,0.4939911448450348,68.60000000000001,237.15,5,5,2,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
33,60,2,30.05,2.42,0,8.1,8,120,152.47,76.235,0.21295992654292648,64.8,152.47,7,2,3,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
